% Relation generated from XXXXXXL1 2.xls
@RELATION "XXXXXXL1 2"

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE status_pozyczki {odmowa, splacona, splacona_cz, windykacja, windykacja_sp}
@ATTRIBUTE kwota_kredytu NUMERIC
@ATTRIBUTE wiek NUMERIC
@ATTRIBUTE płeć {kobieta, mężczyzna}
@ATTRIBUTE rodzaj_źródła_dochodu NUMERIC
@ATTRIBUTE miesieczny_dochod_netto NUMERIC
@ATTRIBUTE ktore_rolowanie NUMERIC
@ATTRIBUTE okres_w_jakim_pobierał_dochód NUMERIC
@ATTRIBUTE okres_w_jakim_będzie_pobierał_dochód NUMERIC
@ATTRIBUTE opóźnienie_spłaty NUMERIC

@DATA
1441,splacona_cz,200.0,63.0,kobieta,13.0,1233.0,4.0,124.0,48.0,0.0
1442,splacona,200.0,57.0,kobieta,11.0,983.97,3.0,79.0,48.0,10.0
1443,splacona_cz,250.0,42.0,kobieta,99.0,2290.55,2.0,19.0,1.0,0.0
1444,splacona_cz,286.13,46.0,kobieta,12.0,1032.0,5.0,39.0,1.0,0.0
1445,splacona,200.0,73.0,kobieta,13.0,866.46,2.0,196.0,48.0,4.0
1446,splacona_cz,200.0,37.0,kobieta,12.0,599.03,4.0,20.0,1.0,8.0
1447,splacona_cz,700.0,61.0,kobieta,13.0,1977.0,3.0,56.0,48.0,18.0
1448,splacona_cz,200.0,65.0,kobieta,13.0,670.0,1.0,67.0,48.0,7.0
1449,odmowa,200.0,58.0,kobieta,13.0,976.76,0.0,41.0,48.0,0.0
1450,odmowa,600.0,64.0,mężczyzna,16.0,533.37,0.0,102.0,48.0,0.0
1451,splacona_cz,200.0,68.0,kobieta,13.0,803.86,5.0,159.0,48.0,0.0
1452,splacona_cz,300.0,71.0,mężczyzna,13.0,562.0,1.0,82.0,48.0,5.0
1453,splacona,200.0,74.0,kobieta,13.0,1026.0,5.0,248.0,48.0,0.0
1454,splacona_cz,300.0,46.0,kobieta,11.0,900.0,5.0,94.0,48.0,2.0
1455,splacona_cz,800.0,55.0,kobieta,13.0,3440.0,5.0,52.0,48.0,2.0
1456,splacona,300.0,50.0,mężczyzna,16.0,2150.0,0.0,82.0,48.0,0.0
1457,splacona_cz,400.0,60.0,kobieta,13.0,1500.0,1.0,61.0,48.0,0.0
1458,splacona,200.0,58.0,kobieta,13.0,1083.23,0.0,98.0,48.0,3.0
1459,odmowa,500.0,44.0,mężczyzna,11.0,1700.0,0.0,310.0,48.0,0.0
1460,splacona_cz,300.0,77.0,kobieta,13.0,1300.0,2.0,194.0,48.0,0.0
1461,odmowa,500.0,31.0,mężczyzna,99.0,1807.0,0.0,0.0,11.0,0.0
1462,splacona_cz,500.0,62.0,kobieta,13.0,962.0,1.0,66.0,48.0,12.0
1463,splacona_cz,300.0,55.0,kobieta,11.0,2800.0,0.0,10.0,48.0,0.0
1464,odmowa,1000.0,28.0,mężczyzna,11.0,1629.0,0.0,50.0,48.0,0.0
1465,splacona_cz,465.37,35.0,kobieta,98.0,4000.0,5.0,20.0,48.0,9.0
1466,splacona_cz,500.0,35.0,mężczyzna,11.0,1850.0,0.0,56.0,48.0,3.0
1467,splacona_cz,600.0,55.0,kobieta,16.0,2300.0,6.0,64.0,48.0,0.0
1468,splacona_cz,600.0,27.0,kobieta,11.0,2100.0,0.0,24.0,48.0,0.0
1469,splacona_cz,1000.0,41.0,kobieta,98.0,6000.0,1.0,18.0,48.0,0.0
1470,splacona,300.0,70.0,mężczyzna,13.0,1420.0,1.0,54.0,48.0,0.0
1471,splacona_cz,200.0,45.0,kobieta,11.0,1344.9,4.0,47.0,48.0,2.0
1472,splacona,200.56,60.0,kobieta,13.0,1107.0,0.0,16.0,48.0,0.0
1473,splacona_cz,300.0,71.0,mężczyzna,13.0,1772.53,2.0,281.0,48.0,2.0
1474,splacona_cz,400.0,34.0,kobieta,11.0,980.11,2.0,46.0,48.0,8.0
1475,splacona_cz,622.85,65.0,mężczyzna,13.0,3040.0,1.0,202.0,48.0,0.0
1476,splacona_cz,300.0,70.0,kobieta,16.0,1235.0,0.0,34.0,48.0,0.0
1477,splacona_cz,300.0,62.0,mężczyzna,15.0,1100.79,0.0,91.0,48.0,0.0
1478,splacona_cz,200.0,62.0,mężczyzna,13.0,1162.0,5.0,222.0,48.0,0.0
1479,splacona_cz,200.0,60.0,kobieta,13.0,1635.0,5.0,121.0,48.0,0.0
1480,splacona,300.0,63.0,kobieta,13.0,917.0,3.0,77.0,48.0,4.0
1481,splacona,300.0,68.0,kobieta,13.0,1019.0,0.0,134.0,48.0,0.0
1482,splacona_cz,400.0,60.0,kobieta,16.0,1411.0,2.0,67.0,48.0,1.0
1483,splacona_cz,284.19,38.0,kobieta,98.0,1200.0,5.0,47.0,48.0,0.0
1484,splacona_cz,996.0,47.0,mężczyzna,11.0,2500.0,1.0,205.0,48.0,1.0
1485,splacona,300.0,29.0,mężczyzna,12.0,1800.0,0.0,5.0,1.0,0.0
1486,splacona_cz,300.0,54.0,kobieta,16.0,1500.0,0.0,3.0,48.0,0.0
1487,splacona_cz,800.0,68.0,kobieta,13.0,2120.0,0.0,120.0,48.0,0.0
1488,splacona_cz,300.0,43.0,kobieta,11.0,1738.57,0.0,58.0,48.0,3.0
1489,windykacja,300.0,51.0,mężczyzna,12.0,1030.0,0.0,10.0,48.0,5257.0
1490,splacona_cz,300.0,54.0,kobieta,11.0,2800.0,5.0,61.0,48.0,0.0
1491,splacona_cz,1000.0,62.0,mężczyzna,13.0,2474.0,0.0,16.0,48.0,2.0
1492,splacona_cz,530.0,32.0,mężczyzna,11.0,2050.0,0.0,119.0,48.0,7.0
1493,splacona_cz,300.0,70.0,kobieta,13.0,1000.0,2.0,65.0,48.0,0.0
1494,splacona_cz,200.0,43.0,mężczyzna,11.0,2284.23,0.0,301.0,48.0,0.0
1495,windykacja,400.0,58.0,mężczyzna,13.0,2031.0,0.0,159.0,48.0,5255.0
1496,splacona_cz,200.0,72.0,mężczyzna,13.0,1700.0,0.0,15.0,48.0,7.0
1497,splacona,400.0,51.0,mężczyzna,98.0,4293.0,0.0,179.0,48.0,0.0
1498,splacona,200.0,53.0,kobieta,11.0,3641.0,0.0,144.0,48.0,0.0
1499,splacona_cz,399.72,62.0,kobieta,13.0,714.0,6.0,223.0,48.0,0.0
1500,splacona,250.0,75.0,kobieta,13.0,1000.0,0.0,212.0,48.0,0.0
1501,splacona_cz,460.0,65.0,kobieta,13.0,1013.74,5.0,114.0,48.0,1.0
1502,splacona_cz,400.0,64.0,kobieta,13.0,840.0,3.0,114.0,48.0,2.0
1503,splacona,800.0,57.0,kobieta,13.0,1530.0,0.0,26.0,48.0,0.0
1504,splacona_cz,495.15,38.0,mężczyzna,11.0,2470.0,2.0,67.0,48.0,5.0
1505,splacona_cz,500.0,49.0,kobieta,11.0,2500.0,1.0,234.0,48.0,0.0
1506,splacona,200.0,39.0,kobieta,12.0,1048.27,0.0,4.0,15.0,4.0
1507,splacona,200.0,62.0,mężczyzna,16.0,1313.41,5.0,29.0,48.0,229.0
1508,splacona_cz,350.0,61.0,mężczyzna,16.0,837.0,4.0,232.0,48.0,0.0
1509,splacona_cz,400.0,58.0,kobieta,11.0,1500.0,4.0,86.0,48.0,0.0
1510,splacona_cz,1000.0,33.0,kobieta,11.0,2200.0,1.0,38.0,48.0,0.0
1511,odmowa,800.0,32.0,mężczyzna,12.0,1900.0,0.0,8.0,3.0,0.0
1512,odmowa,400.0,46.0,kobieta,12.0,1250.0,0.0,49.0,0.0,0.0
1513,splacona,300.0,44.0,mężczyzna,11.0,3300.0,2.0,238.0,48.0,0.0
1514,odmowa,300.0,75.0,mężczyzna,13.0,1129.46,0.0,187.0,48.0,0.0
1515,splacona_cz,315.49,73.0,mężczyzna,13.0,960.0,5.0,141.0,48.0,0.0
1516,splacona_cz,423.23,31.0,mężczyzna,11.0,2700.0,5.0,16.0,48.0,7.0
1517,splacona,365.96,47.0,mężczyzna,12.0,1574.45,4.0,32.0,3.0,6.0
1518,windykacja,350.0,56.0,kobieta,17.0,547.89,2.0,57.0,1.0,5253.0
1519,splacona_cz,300.0,68.0,kobieta,13.0,1027.0,1.0,193.0,48.0,0.0
1520,windykacja,799.85,33.0,kobieta,11.0,2050.0,1.0,30.0,48.0,5253.0
1521,splacona,400.0,57.0,kobieta,13.0,1817.24,4.0,19.0,48.0,3.0
1522,splacona,407.31,68.0,kobieta,16.0,980.0,5.0,132.0,48.0,0.0
1523,splacona_cz,593.94,52.0,mężczyzna,11.0,3200.0,5.0,190.0,48.0,0.0
1524,splacona,300.0,33.0,kobieta,11.0,2200.0,0.0,12.0,48.0,0.0
1525,splacona_cz,550.0,54.0,kobieta,12.0,1675.0,5.0,10.0,1.0,3.0
1526,splacona_cz,300.0,63.0,kobieta,16.0,1389.0,0.0,92.0,48.0,0.0
1527,splacona_cz,900.0,58.0,kobieta,17.0,684.0,5.0,191.0,18.0,0.0
1528,splacona_cz,200.0,55.0,mężczyzna,11.0,1460.17,2.0,62.0,48.0,1.0
1529,splacona_cz,670.0,63.0,kobieta,13.0,930.0,2.0,95.0,48.0,0.0
1530,splacona_cz,235.97,65.0,mężczyzna,12.0,1100.0,5.0,23.0,13.0,0.0
1531,splacona_cz,450.0,70.0,kobieta,13.0,729.03,6.0,258.0,48.0,0.0
1532,odmowa,500.0,27.0,mężczyzna,12.0,1883.0,0.0,30.0,7.0,0.0
1533,splacona,700.0,65.0,kobieta,13.0,930.0,6.0,132.0,48.0,0.0
1534,splacona_cz,200.0,61.0,kobieta,13.0,975.0,5.0,28.0,48.0,0.0
1535,splacona_cz,399.72,47.0,mężczyzna,12.0,600.0,6.0,10.0,17.0,0.0
1536,splacona_cz,500.0,53.0,mężczyzna,11.0,1320.0,5.0,343.0,48.0,0.0
1537,splacona_cz,389.72,61.0,kobieta,13.0,1170.0,4.0,79.0,48.0,0.0
1538,splacona_cz,200.0,31.0,kobieta,12.0,1032.34,5.0,6.0,5.0,11.0
1539,splacona_cz,200.0,69.0,kobieta,16.0,959.6,5.0,116.0,48.0,5.0
1540,splacona_cz,200.0,67.0,kobieta,13.0,720.19,3.0,94.0,48.0,0.0
1541,splacona_cz,500.0,60.0,kobieta,13.0,1212.0,5.0,55.0,48.0,0.0
1542,splacona,200.0,53.0,kobieta,16.0,1740.0,2.0,115.0,48.0,0.0
1543,splacona_cz,693.7,38.0,kobieta,11.0,1900.0,1.0,209.0,48.0,3.0
1544,splacona,400.0,62.0,kobieta,13.0,1474.55,4.0,66.0,48.0,6.0
1545,splacona_cz,400.0,53.0,kobieta,13.0,1213.0,0.0,51.0,48.0,2.0
1546,splacona_cz,339.72,54.0,kobieta,16.0,1045.6,6.0,13.0,48.0,0.0
1547,splacona_cz,300.0,33.0,mężczyzna,11.0,1800.0,5.0,166.0,48.0,2.0
1548,splacona_cz,300.0,39.0,kobieta,12.0,1027.0,5.0,10.0,48.0,0.0
1549,splacona_cz,400.0,59.0,mężczyzna,11.0,2000.0,0.0,71.0,48.0,0.0
1550,splacona_cz,200.0,61.0,kobieta,13.0,997.0,5.0,80.0,48.0,0.0
1551,splacona,200.0,55.0,kobieta,12.0,1350.0,5.0,23.0,1.0,2.0
1552,splacona_cz,265.58,62.0,kobieta,13.0,1189.0,5.0,71.0,48.0,0.0
1553,splacona_cz,563.44,68.0,mężczyzna,13.0,2000.0,0.0,46.0,48.0,10.0
1554,splacona_cz,1000.0,47.0,kobieta,11.0,5800.0,5.0,55.0,48.0,2.0
1555,splacona_cz,500.0,61.0,kobieta,13.0,1362.0,5.0,57.0,48.0,1.0
1556,splacona_cz,800.0,35.0,mężczyzna,12.0,1500.0,2.0,34.0,1.0,1.0
1557,windykacja,500.0,44.0,kobieta,11.0,2105.0,0.0,24.0,48.0,5248.0
1558,splacona_cz,300.0,64.0,kobieta,16.0,1132.0,2.0,98.0,48.0,13.0
1559,splacona_cz,300.0,71.0,mężczyzna,13.0,1295.37,1.0,308.0,48.0,0.0
1560,splacona_cz,300.0,60.0,kobieta,13.0,936.0,3.0,32.0,48.0,0.0
1561,splacona_cz,375.81,29.0,mężczyzna,11.0,1888.27,0.0,78.0,48.0,3.0
1562,splacona_cz,600.0,32.0,kobieta,11.0,1290.0,5.0,20.0,48.0,5.0
1563,splacona,426.61,49.0,kobieta,11.0,2470.0,6.0,355.0,48.0,0.0
1564,splacona_cz,200.0,75.0,kobieta,13.0,616.0,5.0,247.0,48.0,3.0
1565,splacona_cz,600.0,49.0,kobieta,11.0,2800.0,5.0,320.0,48.0,1.0
1566,odmowa,600.0,29.0,mężczyzna,11.0,1900.0,0.0,59.0,48.0,0.0
1567,splacona,500.0,72.0,kobieta,13.0,640.0,2.0,140.0,48.0,0.0
1568,splacona_cz,400.0,66.0,kobieta,13.0,1137.19,5.0,97.0,48.0,0.0
1569,splacona_cz,200.0,56.0,kobieta,11.0,1172.2,5.0,38.0,48.0,0.0
1570,splacona_cz,500.0,73.0,kobieta,13.0,951.0,5.0,163.0,48.0,15.0
1571,splacona,500.0,42.0,mężczyzna,98.0,3014.0,0.0,103.0,48.0,6.0
1572,splacona,2500.0,72.0,mężczyzna,13.0,2612.0,0.0,83.0,48.0,0.0
1573,splacona_cz,300.0,49.0,mężczyzna,13.0,3900.0,6.0,31.0,48.0,0.0
1574,splacona_cz,450.0,69.0,kobieta,13.0,1800.0,0.0,118.0,48.0,0.0
1575,splacona,250.0,54.0,kobieta,17.0,864.6,1.0,3.0,4.0,0.0
1576,splacona_cz,300.0,35.0,kobieta,12.0,1200.0,5.0,10.0,4.0,0.0
1577,windykacja_sp,441.27,40.0,kobieta,12.0,660.0,5.0,13.0,25.0,6.0
1578,splacona_cz,283.31,52.0,kobieta,12.0,1050.0,4.0,35.0,1.0,0.0
1579,splacona_cz,400.0,51.0,mężczyzna,11.0,1400.0,0.0,40.0,48.0,9.0
1580,splacona_cz,250.0,65.0,mężczyzna,13.0,1559.0,0.0,72.0,48.0,0.0
1581,splacona_cz,300.0,21.0,mężczyzna,12.0,952.89,1.0,24.0,2.0,8.0
